Haïti pour toujours = Ayiti pou toutan : senryu,Haïti pour toujours = Ayiti pou toutan
"Jean-Baptiste, coureur des bois, ou, Récit d'un aventureux périple de Montréal à Michillimakinac par le sieur Jean-Baptiste Létourneau, dit Petit-Baptiste, natif du village de Lachine en la Nouvelle-France, aussi vulgairement appelée le Canada","Jean-Baptiste, coureur des bois"
Occupée,Occupee
Le souper de papa,SOUPER DE PAPA (LE)
"Mon frère, le vent",Mon frere le vent t.3
Le val de l'espoir,Le Val de l'espoir
AMOUR EN AEROSOL,Amour en aérosol
Les miniAtomix,Les miniAtomix : le pays de Möle
KABOUM T12 LE DEFI DES,Kaboum
"Caillou, S'il te plaît, merci!","Caillou - S'il te plaît, merci !"
Galoche,Galoche un chat dans la gorge
"Bébés-loups-garous, ouiiin!","Ouiiin!, bébés loups-garous"
Délire virtuel,Delire virtuel -le
Quelque part entre ici et la mort,Quelque part entre ici et la mort - Nº 66
Les parapluies du diable,Les Parapluies du diable
"Lovelie d'Haïti, tome 1"," Lovelie d'Haïti: Lovelie d'Haïti, tome 1 "
"Pouah!, bébé-sorcière","Bébé-sorcière, pouah!"
À l'ombre du clocher,À l'ombre du clocher - Tome 3 (compact) Les amours interdites
Sur le seuil ; Les sept jours du talion,Sur le seuil
Pépé Camisole et le printemps hâtif ,Pépé Camisole et le printemps hâtif
Pépé Camisole et le printemps hâtif ,Pépé Camisole et le printemps hâtif - Nº 41
Pépé Camisole et le printemps hâtif,Pépé Camisole et le printemps hâtif - Nº 41
Ma Corriveau,"Ma Corriveau ; suivi de, La sorcellerie en finale sexuée ; et, Le théâtre de la folie"
1967 (coffret) ,1967
Montre-moi les aliments,Les aliments
La perle des neiges ,La perle des neiges
Amos Daragon - Tome 5,Amos Daragon. La tour d'El-Bab vol. 5
La maison du silence,La maison du silence 
Le Torrent ,Le torrent
CONTES LEGENDES DU QUEBEC,Contes et légendes du Québec
"L'invitation à la vie ; suivi de, Paysages et autres proses",Invitation à la vie (L') suivi de Paysages et autres proses
Les crocodiles,Les crocodiles - NÂ° 10
Memoires d'outre-bombe,Mémoires d'outre-bombe
Caillou: Les plus belles aventures,Les plus belles aventures
Le soufflé de mon père - Nº 36,Le soufflé de mon père
Maintenant ou jamais,Maintenant ou jamais!
"J'ai besoin d'un ami, d'un poisson, n'importe quoi! ","J'ai besoin d'un ami, d'un poisson, n'importe quoi..."
Klondike - Tome 3 Entre chien et loup,"Klondike, volume 3"
"Deux balles, un sourire ","Deux balles, un sourire /"
En magellanie,En Magellanie
La cordonnière,Cordonniere -coff.3v.
Aube de sang sur la Métabetchouane,Aube de sang sur la Métabetchuane
Le Jeu de la mouche et du hasard ,Le jeu de la mouche et du hasard
La terre promise,"La terre promise, remember!"
Le père Noël a la varicelle,PERE NOEL A LA VARICELLE
Mystere des trois porcinet -le,Le mystère des trois Porcinet
Une fille presque parfaite ,Une fille presque parfaite
D’après nature,D'apres nature
"Les premiers magiciens, volume 3",Les Premiers magiciens - Tome 3 Les joyaux d'Éliambre
C'est la faute à Bono,C'est la faute à Bono 
La faim de la Terre - 2 - NÂ° 131,Les gestionnaires de l'apocalypse
La vie en prose,La Vie en prose
 Artéfact ,Artéfact
Les Aventures de Pinocchio ,Les aventures de Pinocchio
L'or des gitans,L'or des gitans tome 1
"Une enfance mal fermée, calepins de l'année 2013",Une enfance mal fermée : calepins de l'année 2013
Mentale : poésie,Mentale
Poèmes à croquer,Poèmes à croquer ... en toute sensualité
Poèmes à croquer,Poèmes à croquer ...en toute sensualité
Poèmes à croquer ... en toute sensualité,Poèmes à croquer ...en toute sensualité
Bis,Bis 
Le Temps de le dire - Tome 1 Une vie bien fragile,Le temps de le dire
Le Froid modifie la trajectoire des poissons (compact) ,Le froid modifie la trajectoire des poissons
Les vêtements,Les vetements
Délirons avec Léon!,DELIRONS AVEC LEON COF 4
C'est la faute à Carey Price,C'est la faute à… - Tome 3 C'est la faute à Carey Price
 Littérature et peinture ,Littérature et peinture
La Chèvre de bois ,La chèvre de bois
Anne Stillman : de New York à Grande-Anse,Anne Stillman
BATAILLE D'OREILLERS,La bataille d'oreillers
BATAILLE D'OREILLERS,La bataille d'oreillers 
La bataille d'oreillers,La bataille d'oreillers 
Bob l'eponge superstar [r],Bob l'éponge superstar
"Fanette, tome 6",Fanette
Nouvel ami de koffi #13 avance,"Collection Souriceau, [7-8 ans]"
Joueur_1,Joueur_1 Ce qu'il adviendra de nous
 Dictionnaire des expressions québécoises ,Dictionnaire des expressions québécoises
Icône - Tome 2,Icône
"Mouk, un record monstre!","Mouk, un record monstre"
La cité maudite - NÂ° 1,Luna
Le frère de lumière,Le frère de Lumière - Nº 154
Mémère et ses cinq monstres,Mémère et ses cinq monstres 
"Ne riez pas, ça pourrait être votre voisin !","Ne riez pas, ça pourrait être votre voisin"
L'Immobile,L'immobile
L'enfant doré,L'Enfant doré
La chambre d'Éden," La Chambre d'Éden, tome 2 "
Soins intensifs,SOINS INTENSIFS
L'héritière de Salem Tome III: Bethsabée,L'héritière de Salem - Tome 3
L'héritière de Salem Tome III: Bethsabée,L'héritière de Salem
L'héritière de Salem - Tome 3,L'héritière de Salem
Emrys,Emrys 1
Communaute perdue -la,La Communauté perdue
La mutante et le boxeur,MUTANTE ET LE BOXEUR
 Colis 22 ,Colis 22 
D'art et de sang - tome 1,D'art et de sang
"La guerre des sexes, ou, Le problème est dans la solution",La guerre des sexes
"5150, rue des Ormes","5150, rue des Ormes - NÂ° 45"
"5150, rue des Ormes"," 5150, rue des Ormes "
"5150, rue des Ormes - NÂ° 45"," 5150, rue des Ormes "
Lionel ,Lionel
Le Bien des miens,Le bien des miens
"Les folles années, tome 3",Les Folles années - Tome 3 (compact) Thalie et les âmes d'élite
Sous le signe d'Exu,SOUS LE SIGNE D'EXU T02
Les 111 existoires d'Augustine Chesterfield,Augustine Chesterfield - Nº 9
Gofrette,Gofrette : frousse et chocolat chaud
Émile et Gratte-Poil,Emile et gratte-poil
Adopte un gnap! ,ADOPTE UN GNAP
Sans traces de pas sur la nei,Sans traces de pas sur la neige
L'épopée de Petit-Jules,L'Épopée de Petit-Jules 
Lumieres d'atlanta,Les lumières d'Atlanta
 Les aurores montréales ,Les aurores montréales
Lectura de los deslumbramientos = Lecture des éblouissements,Lectura de los deslumbramientos
 Du Cyan Plein les Mains ,Du cyan plein les mains
Les Confitures de coings, Confitures de coings 
Coups de foudre,Coup de foudre
Iron Man,Iron Man - NÂ° 2
Dernière chance ,Dernière chance
Garfield - Nº 43,Garfield
Fictive andalouse en ma mémoire,Fictive Andalouse en ma mémoire
Bohemiennes et moutons noirs,Bohémiennes et moutons noirs
L'esprit d'équipe,Passion Hockey - Tome 3 L'esprit d'équipe
Compagnons de route,Compagnons de route (les bagnoles)
La Mort au verger,La mort au verger
"La Mort, l'amour et les trois chevaliers","La mort, l'amour et les trois chevaliers"
L'Univers est un Ninja 1,L'univers est un ninja
"Ce garçon trop doux ; suivi de, Nuit claire comme le jour",Ce garçon trop doux
La maison,"La maison ; suivi de, Les portraits"
La règle de trois - Tome 3,La règle de trois. Tome 3
Cherche et trouve extrême,Super héros
Une fille presque parfaite ,Une fille presque parfaite
Baie Déception roman,Baie Déception
Une rentrée épouvantable,UNE RENTREE EPOUV. NO08
Le sourire de Leticia,Le Sourire de Leticia
La vierge allumée,La vierge allumée ; Le braconnier
Meurtres à domicile,Meurtres a domicile
Le scandale des eaux folles - Tome I,Le scandale des eaux folles
Perfecto tome 4,Perfecto Tome 4
Les Minimaniacs. Volume 1,Les Minimaniacs 1
Ma vie de reptile,MA VIE DE REPTILE
Robin Sylvestre,Robin Sylvestre 3 – Voyage au cœur de la ville
La picote du vendredi soir - NÂ° 31,La picote du vendredi soir
Retour sur les années d'éclipse,Retour sur les annees d'eclip
 Oniria ,Oniria - NÂ° 76
 Oniria ,Oniria
Oniria - NÂ° 76,Oniria
Hush! Hush! ,"Hush, hush!"
Jeux cruels,Jeux cruels 
Le projet Morgenstern,Le Projet Morgenstern
La main de fer ,La Main de fer 
Steinberg. Le démantèlement d’un empire,Steinberg le demantelement d'
Joyeux Noël Monsieur Bardin ! - Nº 41,Joyeux Noël monsieur Bardin!
Expédition à l'île Maurice,Expedition a l'ile maurice
Garfield - NÂ° 30,Garfield
Agrippa,Agrippa - Tome 2
La fille du Cardinal - Tome 2,La fille du cardinal
Avis de décès. v. 2. Le croque-mort s'expose,Avis de décès II
Trente minutes de courage ,Trente minutes de courage
"Pépé Camisole, un automne haut en couleur - Nº 49","Pépé Camisole, un automne haut en couleurs /"
Les cacahouettes de Babette,Les petites cacahouettes de Babette
Les États du relief,Les états du relief
L'œil de cuivre,L’oeil de cuivre
Les Valseuses du Plateau Mont-Royal,Les valseuses du Plateau Mont-Royal
Les seigneurs de Mornepierre,Les Seigneurs de Mornepierre
ODYSSEE DE SIRIUS (L'),L'odyssée de Sirius /
ROSALIE T02,Rosalie
PSY MALGRE MOI EPISODE 4,Psy malgré moi
PSY MALGRE MOI EPISODE 4,De la jalousie envers une best qui drague votre chum
Psy malgré moi,De la jalousie envers une best qui drague votre chum
"La Saline, tome 3",La Saline  v.3 Impératifs
"La porte, les mouches!","La porte, les mouches!  "
Pirates,Pirates - Tome 1 L'île de la Licorne
Une chaise longue en enfer ,Une chaise longue en enfer
Caillou se brosse les dents ,Caillou se brosse les dents
"Voyeurs, s'abstenir"," Voyeurs, s'abstenir "
021-les dents du fleuve,Les dents du fleuve
 Fils de Sorcière ,Fils de sorcière
PAVEL T.10  MON VOYAGE,Pavel
Chroniques sauvages : Teshkan,CHRONIQUES SAUVA. TESHKAN
Chroniques sauvages : Teshkan,Chroniques sauvages
CHRONIQUES SAUVA. TESHKAN,Chroniques sauvages
UN CHAT,Un chat 
Mots de l'entre deux,Mots de l’entre deux
Le Crime de Culdéric,Le crime de Culdéric
 L'équation du temps ,L'équation du temps
"Un bonheur si fragile, tome 2",Un bonheur si fragile - Tome 2 Le drame
Boite a lecture (12) dora exp. #2,La boîte à lecture #2
Histoires de filles,Histoires de filles - 2e édition
Du dino pour dîner - Nº 15,Du dino pour dîner
L'or des gitans,L'or des gitans tome 4
Quand tombe le lys (compact) ,Quand tombe le lys
Angélina,Angélina - Tome 1
"L'amour des objets ; suivi de, La coupe ; Interrompre la lumière ; Les appareils à calculer ; et, Neiges",L'amour des objets
"L'amour des objets ; suivi de, La coupe ; Interrompre la lumière ; Les appareils à calculer ; et, Neiges",L'amour des objets ;
L'amour des objets,L'amour des objets ;
Les taupes frénétiques,Les Taupes frénétiques  La montée aux extrêmes: essai panoramique
Scientia t. 2 L'assaut,Scienta - Tome 2
MON FRERE MANUEL,Mon frère Manuel 
Lac un fjord t.6 -un,"Un lac, un fjord VI"
Lac un fjord t.6 -un,"Un lac, un fjord"
"Un lac, un fjord VI","Un lac, un fjord"
Une planète en transformation,UNE PLANETE EN TRANSFORMA
Le Surveillant,Le surveillant
L'Année sans été - Tome 2 La hauteur des terres,L'année sans été 
Le mystère de la souris 7 ,MYSTERE DE LA SOURIS 7
Attraction,ATTRACTION
Se parler tout bas : récits et nouvelles,Se parler tout bas
Alégracia,Alégracia : l'intégrale
La Funambule ,La funambule
Le capitaine Poulet,CAPITAINE POULET (LE)
On a bouffé les points !,On a bouffé les points! /
MYSTERE DU ROUGE CABRIOLE,Le mystère du rouge cabriole
Le grand blanc,Grand blanc -le
PROMENADE (LA) NO01,La promenade
Loula et Monsieur le monstre,LOULA ET MLE MONSTRE 3
Le samedi des génies ,Le samedi des génies
Depuis l'amour,depuis l'amour
47 [exposant] atelier des saveurs,47 atelier des saveurs 
Manuscrits de Pauline Archange, Manuscrits de Pauline Archange 
L'angoisse du paradis,L'angoisse du paradis 
L'angoisse du paradis,ANGOISSE DU PARADIS (L')
L'angoisse du paradis, L'Angoisse du Paradis 
L'angoisse du paradis ,ANGOISSE DU PARADIS (L')
L'angoisse du paradis , L'Angoisse du Paradis 
ANGOISSE DU PARADIS (L'), L'Angoisse du Paradis 
Vivre du logiciel,Vivre du logiciel:
Jimmy Tornado - Nº 2,Jimmy Tornado
Tel était leur destin,Tel était leur destin - Tome 2 Les racines d'un village
Félicité - Tome 2 (compact) La grande ville,"Félicité, tome 2"
Je mourrai pas zombie ,Je mourrai pas zombie
Un hiver dans le coeur ,Un hiver dans le coeur
"Mélusine et Philémon, tome 4",Mélusine et Philémon - Tome 4 Le cri de la femme-serpent
"Amour, chocolat et autres cochonneries","Amour, chocolats et autres cochonneries--"
Et Dieu perd son temps,Et Dieu perd son temps - Nº 48
Les dragouilles,Les dragouilles - NÂ° 3
Autour de l'obscur,Autour de l'obscur 
Un verger dans le ventre ,UN VERGER DANS LE VENTRE
5150 rue des Ormes,"5150, rue des Ormes"
Le sourire de Little Beaver : récit,Le sourire de Little Beaver
"Capitaine Koala, au service du roi",CAPITAINE KOALA AU SERV
Au cœur des émouvances,Au coeur des émouvances
La Grande marche,La grande marche
Le Pont du Gard vu de nuit,"Le Pont du Gard vu de nuit ; suivi de, Le poids des choses"
Les Portes de Québec - Tome 1 (compact) Faubourg Saint-Roch,Les portes de Québec
THOMAS LEDUC A DISPARU,Thomas Leduc a disparu!
MON PERE EST UN JUPI,Mon père est un Jupi
Les schmoucks,Les schmoucks 
Les adorateurs du scorpion - NÂ° 7,Luna
6 décembre : de la tragédie à l'espoir,6 décembre
Les Aventures de Laura Berger - Tome 3 Le tombeau des dinosaures,Le tombeau des dinosaures
Conte à régler avec le temps,Le temps
CAHIERS D'ELISABETH,Les cahiers d'Élisabeth
Ã tire d'elles,À tire d'elles
Ã tire d'elles,À tire d'elles 
À tire d'elles,À tire d'elles 
Compte avec Dora! ,Compte avec Dora !
À l'ombre du clocher,À l'ombre du clocher - Tome 1 (compact) Les années folles
Zazie 1. Ça va être correct,Zazie - Tome 1 Ça va être correct
Le muscle de l'étreinte ,Le muscle de l'étreinte
Lit double,"Lit double, tome 1"
Bras-du-Nord,Bras-du-Nord /
Sur le seuil - Nº 15,Sur le seuil
Clinique Valrose,Clinique Valrose - Tome 3
Trio d'enfer,Lance et compte - Tome 2
Cet été qui chantait,"Cet été qui chantait ; suivi de, Deux contes pour enfants"
Guiby,Guiby - Nº 3
Les sept larmes d'Obéron,Les sept larmes d’Obéron
Les rongeurs,RONGEURS (LES)
I² (i carré),i2 (i carré)
Simon et la sorcière - Nº 34,Simon et la sorcière
La poussière du temps,Mélusine et Philémon - Tome 3 Par les larmes et le sang
 Les enfants du sabbat ,Les Enfants du sabbat
MADEMOISELLE T04,Mademoiselle
Mensonges et vérité ,Mensonges et vérité
 Objectif Nord: Le Québec au-delà du 49e ,Objectif Nord / Le Québec au-delà du 49e parallèle
AGENT SECRET TOIGUI,Agent secret T.O.I.
Au plus fort la roche ,Au plus fort la roche : échoueries
Qui es-tu papa?,QUI ES-TU PAPA
Le grand défilé de l'été,Grand defile de l'ete -le
Silence ! On tourne la page,Silence! On tourne la page
ILE AUX MONSTRES,L'île aux monstres
Flore Cocon,Flore cocon [typo]
Le Cratère - Tome 1,Le cratère
Le décrocheur et la suppléante - NÂ° 45,Le décrocheur et la suppléante
Savannah,Savannah - Tome 7
POM-POM GIRLS T05,Pom-pom girls. v. 5. Concert ou championnat?
Entretiens avec trois géants de la chanson française,"Entretiens avec trois géants de la chanson française Léo Ferré, Georges Brassens, Jacques Brel"
Renaitre de ses cendres le lo,Renaître de ses cendres
Caillou une journée à la ferme,Une journée à la ferme
Coeur de glace,Cœur de glace - Nº 10
Meuh où est Gertrude ?,Meuh où est Gertrude? 
À l'ombre de l'Orford,À l'ombre de l'Orford ; précédé de L'offrande aux vierges folles
LEON A SON MEILLEUR T06,Léon à son meilleur
La nuit sort les dents ,La Nuit sort les dents 
Montérégia - tome 1,Montérégia. Tome 1
Une aubergine pas comme les autres ,Une Aubergine pas comme les autres
La mort au pluriel,La mort au pluriel 
La Momie du Belvédère ,La momie du Belvédère 
 Chansons des quatre saisons (1CD audio) ,Chansons des quatre saisons
Peau d'Anne - Nº 26,Peau d'Anne
Une affaire obscure,Zootopia
Perdue sans elle - Nº 146,Perdue sans elle /
Kickflip,KICKFLIP
ADOPTE UN GLURB,Adopte un glurb!
Bacilles de tendresse = Bacilos de ternura,Bacilles de tendresse
Il y aura toujours des printemps en Amérique,Il y aura toujours des printe
Le secret des prophètes,"Storine, l'orpheline des étoiles"
La tueuse de dragons,La tueuse de dragons - NÂ° 134
Objectif 110%,Lance et compte - Tome 3
Mordus de télé,Mordus de la télé
R.I.P. - Nº 57,R.I.P.
Les steppes de Gengis-Khan,Les Steppes de Gengis Khan
PLAISIRS DE VACANCES ET D,Plaisirs de vacances et de cirque 
