id1,data_base1,title1,author1,isbn1,title_raw1,author_raw1,isbn_raw1,id2,data_base2,title2,author2,isbn2,title_raw2,author_raw2,isbn_raw2
<http://banq.qc.ca/livre/180019>,Depot_legal,les chemins de la montagne,['fleur sauvage'],"['978298095400X', '978298095400X']",Les chemins de la montagne,['fleur sauvage'],"['""9782980954009""', '""2980954004""']",<http://recif.litterature.org/ontologie/entite/oeuvre/7907>,ILE,le chemin vers la montagne,['garneau michel'],[],Le chemin vers la montagne,"['""Garneau, Michel""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10776>,ILE,soir tourmente,['miron gaston'],[],Soir tourmente,"['""Miron, Gaston""']","['""""']",<http://banq.qc.ca/livre/78131>,Depot_legal,coeur tourmente,['marie-paule lamarche'],['978292218372X'],Coeur tourmenté,"['""Marie-Paule"" ""Lamarche""']","['""2922183726""']"
<http://banq.qc.ca/livre/285140>,Depot_legal,le dodo,['dominique jolin'],['978289686049X'],Le dodo,"['""Dominique"" ""Jolin""']","['""9782896860494""']",<http://recif.litterature.org/ontologie/entite/oeuvre/7264>,ILE,le dodu,['ferron jacques'],[],Le Dodu,"['""Ferron, Jacques""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/6463>,ILE,les insolences du frere untel,['laurendeau andre'],[],Les Insolences du frère Untel,"['""Laurendeau, André""']","['""""']",https://www.babelio.com/livres/Desbiens-Les-insolences-du-Frere-Untel/45346,Babelio,les insolences du frere untel,['jean-paul desbiens'],['978276190793X'], Les insolences du Frère Untel ,[['Jean-Paul  Desbiens']],['9782761907934']
<http://www.sogides.com/livre/160059>,ADP,memoire de l oeil,['andre lecoz'],['978289005544X'],Memoire de l'oeil,"['""ANDRE LECOZ""']","['""9782890055445""']",<http://recif.litterature.org/ontologie/entite/oeuvre/26940>,ILE,memoire de l eau,['cloutier guy'],[],Mémoire de l'eau,"['""Cloutier, Guy""']","['""""']"
<http://www.sogides.com/livre/254959>,ADP,les nomades,['bianca zagolin'],['978289006661X'],Les nomades,"['""Bianca Zagolin""']","['""9782890066618""']",<http://recif.litterature.org/ontologie/entite/oeuvre/12986>,ILE,les nomades,['tetreau jean'],[],Les nomades,"['""Tétreau, Jean""']","['""""']"
<http://banq.qc.ca/livre/257410>,Depot_legal,elle,['annie lavoie'],['978298123760X'],Elle,"['""Annie"" ""Lavoie""']","['""9782981237606""']",<http://recif.litterature.org/ontologie/entite/oeuvre/18048>,ILE,elle,['mercier serge'],[],Elle,"['""Mercier, Serge""']","['"" Br.""']"
<http://banq.qc.ca/livre/70191>,Depot_legal,survivre,['tabitha king'],['978289077176X'],Survivre,"['""Tabitha"" ""King""']","['""2890771768""']",<http://recif.litterature.org/ontologie/entite/oeuvre/11239>,ILE,survivre,['parizeau alice'],[],Survivre,"['""Parizeau, Alice""']","['""""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/13170>,ILE,le marcheur,['theriault yves'],[],Le marcheur,"['""Thériault, Yves""']","['""""']",<http://banq.qc.ca/livre/113662>,Depot_legal,le marcheur,['pierre fortin'],['978276440182X'],Le marcheur,"['""Pierre"" ""Fortin""']","['""2764401825""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/13170>,ILE,le marcheur,['theriault yves'],[],Le marcheur,"['""Thériault, Yves""']","['""""']",<http://banq.qc.ca/livre/58737>,Depot_legal,les marcheurs,['nicole richard'],['978289018412X'],Les marcheurs,"['""Nicole"" ""Richard""']","['""2890184129""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/13170>,ILE,le marcheur,['theriault yves'],[],Le marcheur,"['""Thériault, Yves""']","['""""']",<http://banq.qc.ca/livre/151110>,Depot_legal,le marcheur,['ubald picard'],['978292334600X'],Le marcheur,"['""Ubald"" ""Picard""']","['""2923346009""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10563>,ILE,les soirs rouges,['marchand clement'],[],Les Soirs rouges,"['""Marchand, Clément""']","['""""']",<http://www.sogides.com/livre/214309>,ADP,les noces rouges,['nicole lavigne'],['978289005717X'],Les noces rouges,"['""Nicole Lavigne""']","['""9782890057173""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10563>,ILE,les soirs rouges,['marchand clement'],[],Les Soirs rouges,"['""Marchand, Clément""']","['""""']",<http://banq.qc.ca/livre/104903>,Depot_legal,les roses rouges,['danielle landry'],['978292304201X'],Les roses rouges,"['""Danielle"" ""Landry""']","['""2923042018""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10563>,ILE,les soirs rouges,['marchand clement'],[],Les Soirs rouges,"['""Marchand, Clément""']","['""""']",<http://banq.qc.ca/livre/64851>,Depot_legal,les noces rouges,['nicole lavigne'],['978289005717X'],Les noces rouges,"['""Nicole"" ""Lavigne""']","['""2890057178""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10851>,ILE,poemes choisis,['nelligan emile'],[],Poèmes choisis,"['""Nelligan, Émile""']","['""""']",<http://banq.qc.ca/livre/58742>,Depot_legal,poemes choisis,['paul savoie'],['978289018414X'],Poèmes choisis,"['""Paul"" ""Savoie""']","['""2890184145""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10851>,ILE,poemes choisis,['nelligan emile'],[],Poèmes choisis,"['""Nelligan, Émile""']","['""""']",<http://banq.qc.ca/livre/83900>,Depot_legal,poemes choisis,['pierre taming'],[],Poèmes choisis,"['""Pierre"" ""Taming""']",[]
<http://recif.litterature.org/ontologie/entite/oeuvre/10851>,ILE,poemes choisis,['nelligan emile'],[],Poèmes choisis,"['""Nelligan, Émile""']","['""""']",<http://banq.qc.ca/livre/14019>,Depot_legal,poemes choisis,['hector de saint-denys garneau'],"['978287962025X', '978289018277X']",Poèmes choisis,"['""Hector de"" ""Saint-Denys Garneau""']","['""2879620252""', '""2890182770""']"
<http://recif.litterature.org/ontologie/entite/oeuvre/10851>,ILE,poemes choisis,['nelligan emile'],[],Poèmes choisis,"['""Nelligan, Émile""']","['""""']",<http://banq.qc.ca/livre/46465>,Depot_legal,poemes choisis,['hector de saint-denys garneau'],['978289018335X'],Poèmes choisis,"['""Hector de"" ""Saint-Denys Garneau""']","['""2890183351""']"
<http://banq.qc.ca/livre/144311>,Depot_legal,maree,['guillaume belanger'],[],Marée,"['""Guillaume"" ""Bélanger""']",[],<http://recif.litterature.org/ontologie/entite/oeuvre/26196>,ILE,marie,['caron pierre'],['978289005846X'],Marie,"['""Caron, Pierre""']","['""2-89005-846-8""']"
<http://banq.qc.ca/livre/311158>,Depot_legal,entre deux mondes,"['brice artaud', 'gregoire mabit']",[],Entre deux mondes,"['""Brice"" ""Artaud""', '""Grégoire"" ""Mabit""']",[],<http://recif.litterature.org/ontologie/entite/oeuvre/24005>,ILE,entre les mondes,['bouchard louise'],['978289419267X'],Entre les mondes,"['""Bouchard, Louise""']","['""978-2-89419-267-2 (br.)""']"
